ledger_id,customer_id,statement_date,ledger_date,amount,type_id,reference,ledger_order
62702,40004,6/1/09 0:00,6/6/09 0:00,-2648.05,3,,37821
62703,25014,7/1/09 7:23,6/6/09 0:00,-12.1,3,,37858
62707,27020,7/1/09 9:36,6/6/09 9:36,-43.04,3,,37884
62708,36007,7/1/09 14:28,6/6/09 0:00,94.9,1,,38055
62709,99402,7/1/09 14:37,6/6/09 14:37,-400,3,,37808
62710,25208,7/1/09 14:28,6/6/09 0:00,21.29,1,,38064
62711,82602,7/1/09 10:22,6/6/09 0:00,22.79,1,,37944
62713,10012,7/1/09 7:05,6/6/09 7:06,101.39,1,,38123
62714,99402,7/1/09 10:22,6/6/09 0:00,191.1,1,,37965
62717,73510,7/1/09 14:28,6/2/09 0:00,803.3,1,,38088
62719,10016,7/1/09 7:48,6/8/09 0:00,39.43,1,hazelwd,38192
62720,72008,7/1/09 0:00,6/8/09 0:00,61,2,A & B,38068
62721,21020,7/1/09 0:00,6/8/09 0:00,224.7,1,,38257
62722,17214,7/1/09 7:05,6/8/09 7:06,2490.21,1,,38148
62724,28424,7/1/09 0:00,6/8/09 0:00,408.1,1,,38306
62725,12007,7/1/09 0:00,6/8/09 0:00,968.99,1,C,38051
62728,45011,7/1/09 14:28,6/8/09 0:00,-107.09,1,,38108
62729,45011,7/1/09 7:23,6/8/09 7:23,-287.73,3,,37849
62733,27014,7/1/09 7:48,6/8/09 7:50,106.5,2,,38165
62735,18212,7/1/09 7:23,6/8/09 7:23,-500,3,,37852
62736,12523,7/1/09 0:00,6/8/09 0:00,57.25,1,,38285
62737,15020,7/1/09 9:36,6/8/09 9:36,-606.5,3,,37882
62738,25208,7/1/09 14:28,6/8/09 0:00,86.67,1,,38066
62739,2205,6/1/09 0:00,6/8/09 0:00,-272.62,3,,37820
62740,11211,7/1/09 14:28,6/9/09 0:00,245.89,1,,38096
62741,30015,7/1/09 9:36,6/8/09 9:36,-350,3,,37865
62747,16504,7/1/09 0:00,6/8/09 0:00,12.66,1,,37986
62748,88502,7/1/09 10:22,6/8/09 0:00,259.69,1,,37959
62750,40520,7/1/09 0:00,6/8/09 0:00,588.23,1,,38268
62752,2116,7/1/09 7:48,6/8/09 0:00,78.11,1,,38178
62755,33520,7/1/09 9:44,6/8/09 10:16,91.22,1,,38262
62756,28104,7/1/09 14:37,6/9/09 0:00,-3000,3,,37814
62757,2005,7/1/09 0:00,6/9/09 0:00,180.21,1,,38006
62758,12523,7/1/09 0:00,6/9/09 0:00,167.58,1,,38287
62759,88302,7/1/09 10:22,6/2/09 0:00,71.08,1,,37952
62760,15014,7/1/09 7:05,6/9/09 7:06,295.86,1,,38144
62764,30010,7/1/09 15:40,6/9/09 0:00,-162,3,,37834
62765,12512,7/1/09 0:00,6/9/09 0:00,71.9,1,,38332
62766,67017,7/1/09 7:48,6/10/09 0:00,12.5,1,,38225
62768,12523,7/1/09 0:00,6/9/09 0:00,46.49,1,,38286
62769,70524,7/1/09 0:00,6/9/09 0:00,358.85,1,,38319
62771,55019,7/1/09 0:00,6/9/09 0:00,82.21,1,,38302
62772,2116,7/1/09 7:48,6/9/09 0:00,106.63,1,,38180
62773,5010,7/1/09 15:40,6/9/09 0:00,-148.78,3,,37832
62775,12512,7/1/09 14:02,6/9/09 14:02,467.38,1,,38340
62777,16012,7/1/09 0:00,6/9/09 0:00,36.92,1,,38236
62778,2116,7/1/09 7:48,6/9/09 0:00,1319.07,1,,38179
62780,72008,7/1/09 0:00,6/10/09 0:00,147.18,2,A & B,38069
62781,46010,7/1/09 14:28,6/10/09 0:00,5232.76,2,,38084
62783,46519,7/1/09 14:28,6/10/09 0:00,75.77,1,,38117
62784,51221,7/1/09 0:00,6/10/09 0:00,871.41,1,a,38277
62785,12523,7/1/09 0:00,6/10/09 0:00,232.58,1,,38288
62786,82602,7/1/09 10:22,6/10/09 0:00,362.94,1,,37945
62787,2116,7/1/09 9:36,6/10/09 9:36,-2500,3,,37866
62789,28104,7/1/09 0:00,6/10/09 0:00,290.38,1,,37989
62790,53024,7/1/09 0:00,6/10/09 0:00,290.67,1,,38316
62791,53024,7/1/09 9:36,6/10/09 0:00,-1727.02,3,,37895
62796,19010,7/1/09 14:28,6/10/09 0:00,535.41,1,,38073
62797,45011,7/1/09 14:28,6/10/09 0:00,120.94,1,,38109
62798,9505,7/1/09 14:28,6/10/09 14:30,7502.57,1,,38038
62799,88302,7/1/09 10:22,6/10/09 0:00,114.75,1,,37953
62800,16504,7/1/09 0:00,6/10/09 0:00,30.62,1,,37987
62801,28003,7/1/09 10:22,6/10/09 0:00,163.7,1,BF907,37972
62803,11211,7/1/09 14:28,6/10/09 0:00,581.76,1,,38099
62805,84502,7/1/09 10:22,6/10/09 0:00,63.94,1,,37948
62808,32012,7/1/09 7:23,6/10/09 7:23,-18.4,3,,37853
62809,21811,7/1/09 14:28,6/10/09 0:00,143.22,1,,38106
62811,14514,7/1/09 14:28,6/10/09 0:00,108.61,1,,38113
62812,19012,7/1/09 7:05,6/10/09 7:06,112,1,,38133
62813,28714,7/1/09 7:48,6/10/09 0:00,59.83,1,,38169
62815,28806,7/1/09 15:40,6/10/09 15:40,-273.47,3,,37825
62817,16504,7/1/09 0:00,6/10/09 0:00,250.38,1,,37988
62818,14003,7/1/09 0:00,6/10/09 0:00,165.46,1,,37977
62819,21011,7/1/09 14:28,6/10/09 0:00,224.14,1,,38103
62820,21011,7/1/09 15:40,6/10/09 0:00,-282,3,,37838
62822,56217,7/1/09 7:48,6/2/09 0:00,10.1,1,,38221
62823,54217,7/1/09 7:48,6/11/09 0:00,5043.4,2,,38212
62826,19012,7/1/09 7:05,6/11/09 7:06,167.27,1,,38134
62828,32504,7/1/09 0:00,6/11/09 0:00,682.39,1,,37998
62829,30008,7/1/09 15:40,6/11/09 0:00,-320.57,3,,37831
62832,41520,7/1/09 9:36,6/11/09 9:36,-1997.78,3,,37886
62833,17601,7/1/09 14:37,6/11/09 14:37,-5.89,3,,37802
62834,27014,7/1/09 7:23,6/11/09 0:00,-101.48,3,,37859
62835,35204,6/1/09 0:00,6/10/09 0:00,-1908.24,3,,37817
62836,28004,7/1/09 14:37,6/11/09 0:00,-101.65,3,,37815
62838,2116,7/1/09 9:36,6/11/09 9:36,-5000,3,,37867
62844,21515,7/1/09 9:36,6/11/09 9:36,-2447.17,3,,37864
62847,92507,7/1/09 14:28,6/12/09 0:00,263.96,1,,38058
62851,32504,7/1/09 0:00,6/12/09 0:00,37.08,1,,37999
62853,60019,7/1/09 0:00,6/12/09 0:00,460.86,1,,38243
62854,12007,7/1/09 0:00,6/12/09 0:00,121.18,1,A,38052
62854,99402,7/1/09 10:22,6/16/09 0:00,-56,1,,37966
62855,12512,7/1/09 0:00,6/12/09 0:00,60.07,1,,38333
62857,60019,7/1/09 0:00,6/12/09 0:00,7.65,1,,38241
62858,11211,7/1/09 14:28,6/12/09 0:00,769.97,1,,38097
62859,11211,7/1/09 7:23,6/12/09 7:23,-6313.12,3,,37847
62860,30015,7/1/09 7:48,6/12/09 0:00,48.69,1,,38174
62861,54217,7/1/09 7:48,6/12/09 0:00,107,2,,38213
62862,88502,7/1/09 10:22,6/12/09 0:00,42.74,1,,37960
62864,33520,7/1/09 9:44,6/12/09 10:16,535,1,,38263
62865,33520,7/1/09 9:44,6/12/09 10:16,26.32,1,,38264
62867,2205,7/1/09 0:00,6/12/09 0:00,31.4,1,,38012
62868,11211,7/1/09 14:28,6/12/09 0:00,1893.9,1,,38098
62869,88502,7/1/09 10:22,6/12/09 0:00,1187.12,1,,37961
62870,2205,7/1/09 0:00,6/10/09 0:00,214,1,,38011
62871,88502,7/1/09 10:22,6/12/09 0:00,102.33,1,,37962
62873,12520,7/9/10 0:00,6/12/09 0:00,1937.77,1,,38255
62874,88302,7/1/09 7:23,6/12/09 7:23,-47.54,3,,37840
62875,88302,7/1/09 10:22,6/12/09 0:00,207.09,1,,37954
62876,88302,7/1/09 10:22,6/12/09 0:00,139.1,1,,37955
62877,12007,7/1/09 0:00,6/12/09 0:00,143.33,1,C,38053
62878,90008,7/1/09 14:28,6/12/09 0:00,23.3,1,,38070
62880,2501,7/1/09 10:22,6/12/09 0:00,86.75,1,,37925
62883,17821,7/1/09 9:36,6/12/09 9:36,-5.89,3,,37863
62884,12820,7/1/09 9:36,6/5/09 9:36,-174.86,3,,37881
62885,35110,7/1/09 15:40,6/12/09 0:00,-46.82,3,,37833
62886,12512,7/1/09 7:23,6/12/09 7:23,-61.34,3,,37851
62887,30010,7/1/09 14:28,6/12/09 0:00,16.75,2,,38083
62889,12606,7/1/09 0:00,6/12/09 0:00,25.14,1,,38023
62890,14003,7/1/09 0:00,6/12/09 0:00,5193.57,1,,37978
62896,73510,7/1/09 7:23,6/13/09 7:23,-800,3,,37846
62897,73510,7/1/09 14:28,6/10/09 0:00,213.73,1,,38090
62898,4002,7/1/09 10:22,6/13/09 0:00,7.7,1,,37938
62899,60019,7/1/09 0:00,6/13/09 0:00,57.32,1,,38242
62901,37510,7/1/09 14:28,6/13/09 0:00,85.43,2,,38080
62903,25208,7/1/09 14:28,6/6/09 0:00,525.69,1,,38065
62904,75024,7/1/09 0:00,6/13/09 0:00,35.31,1,,38324
62909,78521,7/1/09 9:36,6/13/09 9:36,-94.33,3,,37890
62910,36001,7/1/09 10:22,6/13/09 0:00,21.4,1,,37932
62913,10012,7/1/09 7:05,6/13/09 7:06,78.24,1,,38124
62915,11603,7/1/09 14:28,6/15/09 14:30,768.78,1,,38036
62917,17214,7/1/09 7:05,6/15/09 7:06,2398.22,1,,38147
62918,17214,7/1/09 7:05,6/15/09 7:06,2791.32,1,,38149
62919,28424,7/1/09 0:00,6/15/09 0:00,388.04,1,,38307
62920,12523,7/1/09 0:00,6/15/09 0:00,3659.68,1,,38290
62924,37510,7/1/09 14:28,6/15/09 0:00,49.1,2,,38081
62928,21011,7/1/09 14:28,6/15/09 0:00,299.6,1,,38104
62929,70006,7/1/09 14:28,6/15/09 0:00,33.67,1,,38048
62930,56017,7/1/09 9:36,6/15/09 9:36,-220.42,3,,37874
62932,2205,7/1/09 0:00,6/15/09 0:00,23.23,1,,38007
62936,16012,7/1/09 0:00,6/15/09 0:00,138.83,1,,38237
62938,51221,7/1/09 0:00,6/16/09 0:00,118.79,1,,38278
62939,8024,7/1/09 0:00,6/16/09 0:00,542.4,1,,38300
62941,34005,7/1/09 7:23,6/15/09 7:23,-2404.68,3,,37843
62943,19010,7/1/09 7:23,6/16/09 7:23,-2285.44,3,,37845
62944,19614,7/1/09 7:40,6/16/09 7:40,75.33,1,,38161
62947,56217,7/1/09 7:48,6/16/09 0:00,66.09,1,,38222
62948,17214,7/1/09 7:05,6/16/09 7:06,914.85,1,,38151
62949,17214,7/1/09 7:05,6/16/09 7:06,426.63,1,,38152
62951,37510,7/1/09 14:28,6/16/09 0:00,30.25,2,,38082
62953,99402,7/1/09 7:23,6/16/09 7:23,-300,3,,37841
62955,8024,7/1/09 0:00,6/16/09 0:00,44.3,1,,38299
62956,95019,7/1/09 0:00,6/16/09 0:00,34.92,1,,38246
62958,28104,7/1/09 0:00,6/16/09 0:00,239.89,1,,37990
62960,27003,7/1/09 7:23,6/16/09 7:23,-3782.45,3,,37842
62962,12523,7/1/09 9:36,6/16/09 9:36,-1713.47,3,,37892
62963,61007,7/1/09 7:23,6/15/09 7:23,-98.07,3,,37844
62966,25123,7/1/09 0:00,6/16/09 0:00,14.12,1,,38293
62967,24812,7/1/09 7:05,6/16/09 7:06,209.72,1,,38136
62970,17214,7/1/09 7:05,6/16/09 7:06,236.38,1,,38150
62974,88502,7/1/09 10:22,6/16/09 0:00,92.02,1,,37963
62975,16012,7/1/09 0:00,6/16/09 0:00,92.72,1,,38238
62977,20010,7/1/09 14:28,6/16/09 0:00,111.68,1,,38076
62978,11603,7/1/09 14:28,6/16/09 14:30,160.5,1,,38037
62981,24220,7/1/09 0:00,6/17/09 0:00,4707.04,2,,38260
62982,32504,7/1/09 8:34,6/17/09 8:34,-57.24,3,,37905
62985,14514,7/1/09 14:28,6/17/09 0:00,31.57,1,,38114
62986,19614,7/1/09 7:40,6/17/09 7:40,-318.86,1,,38162
62988,2516,7/1/09 7:48,6/17/09 0:00,333.52,1,,38188
62995,22810,7/1/09 0:00,6/17/09 0:00,-65.5,3,"  """,37910
62996,70024,7/1/09 0:00,6/17/09 0:00,-371.82,3,,37923
62997,42517,7/1/09 0:00,6/17/09 0:00,-868.73,3,,37914
62999,16012,7/1/09 0:00,6/17/09 0:00,-1500,3,,37917
63,22208,4/1/24 0:00,3/31/24 0:00,88.35,5,,85964
63000,19514,7/1/09 7:40,6/17/09 7:40,8.27,1,,38157
63001,12512,7/1/09 0:00,6/17/09 0:00,421.01,1,,38334
63004,2205,7/1/09 0:00,6/17/09 0:00,170.76,1,,38018
63005,29016,7/1/09 7:48,6/17/09 0:00,24.88,1,,38197
63011,39021,7/1/09 0:00,6/17/09 0:00,45.82,1,,38276
63012,25024,7/1/09 0:00,6/17/09 0:00,25.55,1,,38313
63013,40520,7/1/09 0:00,6/17/09 0:00,282.43,1,,38269
63018,20303,7/1/09 0:00,6/17/09 0:00,64.2,1,,37981
63019,14003,7/1/09 0:00,6/17/09 0:00,7.92,1,,37979
63026,85011,7/1/09 14:28,6/18/09 0:00,118.24,1,,38115
63027,28104,7/1/09 8:34,6/18/09 8:34,-5000,3,,37903
63030,41520,7/1/09 0:00,6/18/09 0:00,310.5,1,,38271
63032,17214,7/1/09 7:05,6/18/09 7:06,1486.77,1,,38153
63033,25124,7/1/09 11:22,6/18/09 11:35,-276.63,3,,37921
63034,42215,7/1/09 7:48,6/18/09 0:00,0,1,,38177
63035,93007,7/1/09 14:28,6/18/09 0:00,180.3,1,,38059
63038,47010,11/1/10 12:34,6/18/09 0:00,-200,3,,39967
63040,10016,7/1/09 7:48,6/19/09 0:00,251.99,1,hazelwd,38194
63041,46017,7/1/09 7:48,6/19/09 0:00,112.35,1,,38206
63044,7521,7/1/09 11:22,6/19/09 11:35,-381.33,3,,37920
63045,60107,7/1/09 14:28,6/25/09 0:00,96.5,1,,38057
63046,40004,7/1/09 9:00,6/19/09 0:00,1260.89,1,hope,38882
63047,19614,7/1/09 0:00,6/19/09 0:00,-632.5,3,,37912
63048,16014,7/1/09 0:00,6/19/09 0:00,-10000,3,,37911
63051,11211,7/1/09 14:28,6/19/09 0:00,235.18,1,,38100
63055,47011,7/1/09 14:28,6/19/09 0:00,82.29,1,,38111
63056,51017,7/1/09 14:28,6/19/09 0:00,79.18,1,,38118
63058,25812,7/1/09 7:05,6/19/09 7:06,55.64,1,,38138
63059,21503,7/1/09 0:00,6/19/09 0:00,232.34,1,,37982
63067,86602,7/1/09 8:34,6/19/09 8:34,-165,3,,37898
63068,25520,7/1/09 11:22,6/19/09 11:35,-200.11,3,,37919
63069,31605,7/1/09 8:34,6/19/09 8:34,-1500,3,,37906
63070,28003,7/1/09 8:34,6/19/09 8:34,-1007.1,3,,37900
63072,25024,7/1/09 0:00,2/19/09 0:00,-371.08,3,march st.,37922
63074,91919,7/1/09 0:00,6/19/09 0:00,57.03,1,,38244
63076,12606,7/1/09 0:00,6/19/09 0:00,301.74,1,,38024
63077,67017,7/1/09 7:48,6/19/09 0:00,408.67,1,,38226
63080,2116,7/1/09 0:00,6/19/09 0:00,-5000,3,,37913
63084,70006,7/1/09 14:28,6/20/09 0:00,154.29,1,,38049
63085,2501,7/1/09 10:22,6/20/09 0:00,1898.27,1,landing,37926
63087,70024,7/1/09 0:00,6/20/09 0:00,130.27,1,,38322
63088,32504,7/1/09 0:00,6/20/09 0:00,33.96,1,,38001
63092,18212,7/1/09 7:05,6/20/09 7:06,33.17,1,,38132
63094,72508,7/1/09 0:00,6/20/09 0:00,-205.17,3,,37908
63095,46017,7/1/09 0:00,6/20/09 0:00,-2000,3,,37916
63098,2501,7/1/09 8:34,6/20/09 8:34,-10000,3,,37897
63100,10016,7/1/09 7:48,6/22/09 0:00,560.49,1,judith,38193
63101,95019,7/1/09 0:00,6/22/09 0:00,461.08,1,,38247
63104,19010,7/1/09 14:28,6/22/09 0:00,132.72,1,,38074
63108,54217,7/1/09 7:48,6/22/09 0:00,237.34,2,,38214
63110,28424,7/1/09 0:00,6/22/09 0:00,41.7,1,,38309
63111,73510,7/1/09 14:28,6/22/09 0:00,52.16,1,,38091
63113,12523,7/1/09 0:00,6/22/09 0:00,1743.03,1,,38291
63114,17601,7/1/09 10:22,6/22/09 0:00,96.8,2,,37930
63116,12512,7/1/09 7:05,6/22/09 7:06,18.55,1,,38125
63118,46519,7/1/09 0:00,5/22/09 0:00,61.79,1,,38231
63119,12007,7/1/09 0:00,6/22/09 0:00,-1687.31,3,June st.,37907
63128,11211,7/1/09 14:28,6/23/09 0:00,105.8,1,,38101
63129,32504,7/1/09 0:00,6/23/09 0:00,411.74,1,,38000
63130,12003,7/1/09 7:04,6/23/09 7:04,948.02,1,,38119
63134,45011,7/1/09 14:28,6/23/09 0:00,38.68,1,,38110
63138,18212,7/1/09 7:05,6/23/09 7:06,191.63,1,,38131
63140,53024,7/1/09 0:00,6/23/09 0:00,42.78,1,,38317
63141,20010,7/1/09 0:00,6/23/09 0:00,-2176.53,3,,37909
63142,20703,7/1/09 8:34,6/23/09 8:34,-57.52,3,,37902
63145,88502,7/1/09 10:22,6/23/09 0:00,341.26,1,,37964
63149,28104,7/1/09 0:00,6/23/09 0:00,270.11,1,,37992
63150,20010,7/1/09 14:28,6/23/09 0:00,1.5,1,,38078
63151,2501,7/1/09 10:22,6/23/09 0:00,91.76,1,,37928
63153,19614,7/1/09 7:40,6/23/09 7:40,46.56,1,,38163
63154,25812,7/1/09 7:05,6/23/09 7:06,57.78,1,,38139
63156,28104,7/1/09 8:34,6/23/09 8:34,-4000,3,,37904
63157,28104,7/1/09 0:00,6/23/09 0:00,2411.67,1,,37993
63163,72506,7/1/09 14:28,6/24/09 14:30,83.89,1,,38027
63164,10016,7/1/09 7:48,6/24/09 0:00,38.52,1,golthwt,38195
63165,51221,7/1/09 0:00,6/24/09 0:00,855.75,1,,38279
63167,25123,7/1/09 0:00,6/24/09 0:00,122.51,1,,38294
63169,28424,7/1/09 0:00,6/24/09 0:00,52.79,1,,38310
63171,67017,7/1/09 7:48,6/24/09 0:00,20.33,1,,38227
63172,70524,7/1/09 0:00,6/24/09 0:00,318.86,1,,38320
63174,2116,7/1/09 7:48,6/22/09 0:00,1450.85,1,,38181
63178,9505,7/1/09 14:28,6/24/09 14:30,270.98,1,,38039
63179,66008,7/1/09 0:00,6/24/09 0:00,-236.53,3,,37918
63180,31605,7/1/09 14:28,6/24/09 0:00,110.46,1,,38061
63184,2501,7/1/09 10:22,6/24/09 0:00,132.68,1,,37929
63186,14512,7/1/09 7:05,6/24/09 7:06,46.42,1,,38127
63187,2205,7/1/09 0:00,6/24/09 0:00,298.53,1,,38019
63189,88302,7/1/09 8:34,6/24/09 8:34,-200,3,,37899
63190,2116,7/1/09 7:48,6/24/09 0:00,470.99,1,,38182
63193,20010,7/1/09 14:28,6/24/09 0:00,59.39,1,,38077
63194,42215,7/1/09 7:48,6/24/09 0:00,1433,1,,38176
63196,14003,7/1/09 0:00,6/24/09 0:00,111.07,1,,37980
63198,16012,7/1/09 0:00,6/24/09 0:00,9.9,1,,38239
63199,30504,7/1/09 0:00,6/24/09 0:00,23.54,1,,37997
63201,5010,7/1/09 14:28,6/24/09 0:00,11.98,1,,38071
63202,40004,7/1/09 9:00,6/25/09 0:00,4310.75,2,,38879
63203,60107,7/1/09 14:28,6/25/09 0:00,257.23,1,,38056
63204,2205,7/1/09 0:00,6/25/09 0:00,33.6,1,,38020
63205,25024,7/1/09 0:00,6/25/09 0:00,124.75,1,,38312
63206,2501,7/1/09 10:22,6/25/09 0:00,227.98,1,,37927
63207,32504,7/1/09 0:00,6/25/09 0:00,47.08,1,,38002
63208,2116,7/1/09 7:48,6/25/09 0:00,39.57,1,,38183
63210,67017,7/1/09 7:48,6/25/09 0:00,223.87,1,,38228
63211,12512,7/1/09 14:02,6/25/09 14:02,2555.43,1,,38341
63212,12220,8/1/09 7:28,6/25/09 7:28,218.33,1,,38790
63215,10016,7/1/09 7:48,6/25/09 0:00,211.52,1,personal,38196
63216,17601,7/1/09 10:22,6/25/09 0:00,462.56,2,,37931
63218,28104,7/1/09 0:00,6/25/09 0:00,67.2,1,,37994
63219,93007,7/1/09 14:28,6/25/09 0:00,44.94,1,,38060
63221,95019,7/1/09 0:00,6/25/09 0:00,73.88,1,,38249
63223,37004,7/1/09 7:05,6/25/09 7:06,31.68,1,,38122
63224,95019,7/1/09 0:00,6/25/09 0:00,8.08,1,,38248
63225,8024,7/1/09 0:00,6/25/09 0:00,179.76,1,,38301
63226,73510,7/1/09 14:28,6/25/09 0:00,16.75,1,,38089
63228,25123,7/1/09 0:00,6/25/09 0:00,20.01,1,,38295
63232,19814,7/1/09 7:40,6/25/09 7:40,9.58,1,,38156
63233,30015,7/1/09 7:48,6/25/09 0:00,-350,3,,38175
63234,2116,7/1/09 7:48,6/25/09 0:00,298.48,1,,38184
63238,46017,7/1/09 7:48,6/25/09 0:00,-42.22,1,,38204
63239,46017,7/1/09 7:48,6/25/09 0:00,81.84,1,,38205
63240,19012,7/1/09 7:05,6/25/09 7:06,14.53,1,,38135
63243,51221,7/1/09 0:00,6/25/09 0:00,90.95,1,b,38281
63244,20010,7/1/09 14:28,6/25/09 0:00,21.19,1,,38079
63247,72210,7/1/09 14:28,6/25/09 0:00,740.48,1,,38087
63248,28003,8/1/09 9:27,6/26/09 0:00,40.13,1,BF916,38475
63249,84502,7/1/09 10:22,6/26/09 0:00,-135,3,,37950
63251,56017,8/1/09 0:00,6/26/09 0:00,66.91,1,,38761
63252,51221,8/1/09 7:51,6/26/09 7:51,595.12,1,,38811
63253,46017,8/1/09 0:00,6/26/09 0:00,38.78,1,,38749
63254,27014,7/1/09 7:48,6/26/09 0:00,4769,2,3866-09,38166
63258,95019,9/1/09 12:29,6/26/09 0:00,432.63,1,,39320
63261,17214,8/1/09 12:33,6/26/09 0:00,17.92,1,,38668
63262,56217,8/1/09 0:00,6/26/09 0:00,12.86,1,,38763
63264,12523,8/1/09 7:51,6/26/09 0:00,1904.6,1,,38822
63267,41520,8/1/09 7:51,6/26/09 7:51,139.05,1,,38799
63268,88502,8/1/09 9:27,7/3/09 0:00,345.98,1,,38467
63270,28104,8/1/09 9:27,6/26/09 0:00,223.95,1,,38499
63271,25812,8/1/09 12:33,6/26/09 0:00,13.21,1,,38648
63273,73510,8/1/09 12:33,6/26/09 12:34,46.17,1,,38612
63276,95019,9/1/09 12:29,6/26/09 0:00,276.97,1,,39317
63277,10016,8/1/09 0:00,6/26/09 0:00,53.5,1,mt. olive,38726
63279,17214,7/1/09 7:05,6/26/09 7:06,-564.37,3,,38154
63280,25017,7/1/09 7:48,6/26/09 0:00,-100,3,,38198
63284,37004,8/1/09 9:27,6/26/09 0:00,162.43,1,,38524
63285,77602,7/1/09 10:22,6/26/09 0:00,-527.72,3,,37941
63286,27014,7/1/09 7:48,6/26/09 0:00,408,2,4003-09,38167
63289,99907,7/1/10 9:49,6/26/09 9:49,536,1,,38349
63290,12523,8/1/09 7:51,6/26/09 0:00,510.41,1,,38823
63294,11011,8/1/09 12:33,6/27/09 12:34,96.3,1,,38619
63296,95019,9/1/09 12:29,6/25/09 0:00,1267.42,1,,39319
633.79,10016,8/1/09 0:00,6/30/09 0:00,-23.33,1,house,38728
6330,18212,8/1/09 12:33,6/29/09 0:00,24.56,1,,38645
63303,99402,8/1/09 9:27,6/27/09 0:00,285.28,1,,38473
63304,99402,7/1/09 10:22,6/27/09 0:00,-300,3,,37967
63305,45024,7/1/09 0:00,6/27/09 0:00,-323,3,,38315
63307,37004,8/1/09 9:27,6/27/09 0:00,148.61,1,,38525
63308,51221,8/1/09 7:51,6/29/09 7:51,92.84,1,,38810
63310,32504,8/1/09 9:27,6/29/09 0:00,266.94,1,,38515
63311,17601,7/1/09 14:28,6/29/09 14:30,2242.9,2,,38034
63312,70024,8/1/09 0:00,7/29/09 0:00,43.44,1,,38865
63314,20014,8/1/09 12:33,6/29/09 0:00,263.24,1,,38689
63315,28424,8/1/09 7:51,6/29/09 0:00,26.11,1,,38849
63317,2116,8/1/09 0:00,6/29/09 0:00,5533.11,1,,38702
63318,46017,8/1/09 0:00,6/29/09 0:00,6.16,1,,38750
63320,57517,8/1/09 0:00,6/29/09 0:00,256.83,1,,38764
63321,19614,8/1/09 12:33,6/29/09 0:00,40.77,1,,38682
63324,28104,8/1/09 9:27,6/29/09 0:00,1874.53,1,,38501
63326,19010,8/1/09 12:33,6/29/09 12:34,308.71,1,,38601
63327,21515,8/1/09 0:00,6/29/09 0:00,20.79,1,,38695
63328,20010,8/1/09 12:33,6/29/09 12:34,73.56,1,,38603
63331,10016,8/1/09 0:00,6/29/09 0:00,276.06,1,loscano,38727
63333,28104,8/1/09 9:27,6/29/09 0:00,297.44,1,,38500
63335,72506,7/1/09 7:05,6/29/09 7:06,-13.37,3,,38143
63337,17214,8/1/09 12:33,6/29/09 0:00,739.32,1,,38669
63339,50023,8/1/09 7:51,6/29/09 0:00,132.41,1,,38840
63340,51221,8/1/09 7:51,6/29/09 7:51,-663.53,1,,38812
63341,78521,8/1/09 7:51,6/29/09 0:00,194.64,1,,38820
63343,14003,8/1/09 9:27,6/29/09 0:00,236.61,1,,38492
63345,72506,8/1/09 9:27,6/30/09 0:00,376.06,1,,38562
63346,21107,10/1/09 0:00,6/30/09 0:00,7726,1,,38772
63347,2205,8/1/09 9:27,6/30/09 0:00,520.52,1,,38528
63349,2521,8/1/09 7:51,6/30/09 7:51,431.21,1,,38805
63351,25024,8/1/09 7:51,6/30/09 0:00,23.01,1,,38855
63352,28003,8/1/09 9:27,6/30/09 0:00,117.27,1,922SZI,38476
63353,46519,8/1/09 7:28,6/29/09 7:28,23.13,1,,38779
63354,28003,8/1/09 9:27,6/30/09 0:00,18.16,1,925SZI,38477
63355,54217,8/1/09 0:00,6/30/09 0:00,69.6,2,,38758
63358,36004,8/1/09 9:27,6/30/09 0:00,14.34,1,,38522
63359,22208,8/1/09 12:33,6/30/09 12:34,412.14,1,,38583
63360,67017,8/1/09 0:00,6/30/09 0:00,137.9,1,,38768
63361,60107,8/1/09 12:33,6/30/09 12:34,13.38,1,,38572
63363,95019,9/1/09 12:29,6/30/09 0:00,729.74,1,,39316
63364,33520,7/1/09 9:44,6/30/09 10:16,-582,3,,38265
63365,25014,7/1/09 7:48,6/30/09 0:00,-31,3,,38186
63366,34820,7/1/09 9:44,6/30/09 10:16,-1727.48,3,,38266
63367,20010,8/1/09 12:33,6/30/09 12:34,1566.62,1,,38604
63371,17214,8/1/09 12:33,6/30/09 0:00,1661.71,1,,38670
63373,28424,8/1/09 7:51,6/30/09 0:00,32.58,1,,38854
63374,19614,8/1/09 12:33,6/30/09 0:00,28.36,1,,38684
63377,54217,8/1/09 0:00,6/30/09 0:00,1135,2,,38759
63378,19614,8/1/09 12:33,6/30/09 0:00,0,1,,38683
63382,37004,7/1/09 7:05,6/30/09 7:06,-500,3,,38126
63386,2116,7/1/09 7:48,6/25/09 0:00,-5000,3,,38185
63389,10016,8/1/09 0:00,7/1/09 0:00,179.23,1,502,38730
63390,50023,8/1/09 7:51,7/1/09 0:00,16.69,1,,38841
63396,73510,8/1/09 8:06,7/1/09 0:00,-1000,3,,38370
63398,82602,8/1/09 9:27,7/1/09 9:32,30.76,1,,38458
63400,28104,8/1/09 9:27,7/1/09 0:00,-261.91,1,,38502
63404,46017,8/1/09 8:06,7/1/09 0:00,-1000,3,,38384
63405,72008,8/1/09 0:00,7/8/09 0:00,-179.8,3,t  ,38367
